region,trips,time
region_1172,9.0,2016-06-03 01:00:00
region_1221,2.0,2016-06-03 01:00:00
region_1075,46.0,2016-06-03 01:00:00
region_1223,17.0,2016-06-03 01:00:00
region_1285,355.0,2016-06-03 01:00:00
region_1284,111.0,2016-06-03 01:00:00
region_1283,220.0,2016-06-03 01:00:00
region_1282,592.0,2016-06-03 01:00:00
region_1281,789.0,2016-06-03 01:00:00
region_1280,304.0,2016-06-03 01:00:00
region_1222,6.0,2016-06-03 01:00:00
region_1278,21.0,2016-06-03 01:00:00
region_1274,9.0,2016-06-03 01:00:00
region_1273,6.0,2016-06-03 01:00:00
region_1272,9.0,2016-06-03 01:00:00
region_1279,52.0,2016-06-03 01:00:00
region_1234,460.0,2016-06-03 01:00:00
region_1233,581.0,2016-06-03 01:00:00
region_1232,518.0,2016-06-03 01:00:00
region_1231,626.0,2016-06-03 01:00:00
region_1230,800.0,2016-06-03 01:00:00
region_1229,559.0,2016-06-03 01:00:00
region_1228,272.0,2016-06-03 01:00:00
region_1227,113.0,2016-06-03 01:00:00
region_1225,2.0,2016-06-03 01:00:00
region_1224,28.0,2016-06-03 01:00:00
region_1235,194.0,2016-06-03 01:00:00
region_1382,33.0,2016-06-03 02:00:00
region_1383,602.0,2016-06-03 02:00:00
region_1384,577.0,2016-06-03 02:00:00
region_1385,569.0,2016-06-03 02:00:00
region_1390,52.0,2016-06-03 02:00:00
region_1387,81.0,2016-06-03 02:00:00
region_1388,40.0,2016-06-03 02:00:00
region_1389,33.0,2016-06-03 02:00:00
region_1386,78.0,2016-06-03 02:00:00
region_1380,9.0,2016-06-03 02:00:00
region_1331,141.0,2016-06-03 02:00:00
region_1377,3.0,2016-06-03 02:00:00
region_1376,3.0,2016-06-03 02:00:00
region_1339,23.0,2016-06-03 02:00:00
region_1338,84.0,2016-06-03 02:00:00
region_1337,169.0,2016-06-03 02:00:00
region_1336,172.0,2016-06-03 02:00:00
region_1335,254.0,2016-06-03 02:00:00
region_1334,839.0,2016-06-03 02:00:00
region_1333,1197.0,2016-06-03 02:00:00
region_1332,824.0,2016-06-03 02:00:00
region_1426,0.0,2016-06-03 02:00:00
region_1378,7.0,2016-06-03 02:00:00
region_1431,28.0,2016-06-03 02:00:00
region_1530,44.0,2016-06-03 02:00:00
region_1435,15.0,2016-06-03 02:00:00
region_1327,13.0,2016-06-03 02:00:00
region_2119,9.0,2016-06-03 02:00:00
region_2118,88.0,2016-06-03 02:00:00
region_2069,8.0,2016-06-03 02:00:00
region_2068,79.0,2016-06-03 02:00:00
region_1783,129.0,2016-06-03 02:00:00
region_1734,168.0,2016-06-03 02:00:00
region_1733,1.0,2016-06-03 02:00:00
region_1684,8.0,2016-06-03 02:00:00
region_1630,7.0,2016-06-03 02:00:00
region_1434,20.0,2016-06-03 02:00:00
region_1580,18.0,2016-06-03 02:00:00
region_1532,4.0,2016-06-03 02:00:00
region_1483,27.0,2016-06-03 02:00:00
region_1482,29.0,2016-06-03 02:00:00
region_1480,31.0,2016-06-03 02:00:00
region_1442,22.0,2016-06-03 02:00:00
region_1441,20.0,2016-06-03 02:00:00
region_1439,23.0,2016-06-03 02:00:00
region_1438,28.0,2016-06-03 02:00:00
region_1437,88.0,2016-06-03 02:00:00
region_1436,62.0,2016-06-03 02:00:00
region_1533,14.0,2016-06-03 02:00:00
region_1326,9.0,2016-06-03 02:00:00
region_2168,105.0,2016-06-03 02:00:00
region_1286,379.0,2016-06-03 02:00:00
region_1182,612.0,2016-06-03 02:00:00
region_1181,979.0,2016-06-03 02:00:00
region_1180,633.0,2016-06-03 02:00:00
region_1179,602.0,2016-06-03 02:00:00
region_1178,348.0,2016-06-03 02:00:00
region_1177,148.0,2016-06-03 02:00:00
region_1176,36.0,2016-06-03 02:00:00
region_1175,32.0,2016-06-03 02:00:00
region_1174,76.0,2016-06-03 02:00:00
region_1173,72.0,2016-06-03 02:00:00
region_1183,178.0,2016-06-03 02:00:00
region_1172,21.0,2016-06-03 02:00:00
region_1131,257.0,2016-06-03 02:00:00
region_1130,298.0,2016-06-03 02:00:00
region_1129,417.0,2016-06-03 02:00:00
region_1128,351.0,2016-06-03 02:00:00
region_1127,414.0,2016-06-03 02:00:00
region_1126,261.0,2016-06-03 02:00:00
region_1125,124.0,2016-06-03 02:00:00
region_1077,237.0,2016-06-03 02:00:00
region_1076,239.0,2016-06-03 02:00:00
region_1075,95.0,2016-06-03 02:00:00
region_1132,41.0,2016-06-03 02:00:00
region_1184,43.0,2016-06-03 02:00:00
region_1287,184.0,2016-06-03 02:00:00
region_1222,15.0,2016-06-03 02:00:00
region_1285,405.0,2016-06-03 02:00:00
region_1284,95.0,2016-06-03 02:00:00
region_1283,315.0,2016-06-03 02:00:00
region_1282,940.0,2016-06-03 02:00:00
region_1281,1172.0,2016-06-03 02:00:00
region_1280,398.0,2016-06-03 02:00:00
region_1221,4.0,2016-06-03 02:00:00
region_1278,16.0,2016-06-03 02:00:00
region_1274,8.0,2016-06-03 02:00:00
region_1273,9.0,2016-06-03 02:00:00
region_1272,9.0,2016-06-03 02:00:00
region_1279,78.0,2016-06-03 02:00:00
region_1234,443.0,2016-06-03 02:00:00
region_1235,202.0,2016-06-03 02:00:00
region_1224,44.0,2016-06-03 02:00:00
region_1225,15.0,2016-06-03 02:00:00
region_1227,111.0,2016-06-03 02:00:00
region_1228,200.0,2016-06-03 02:00:00
region_1223,17.0,2016-06-03 02:00:00
region_1230,1084.0,2016-06-03 02:00:00
region_1231,883.0,2016-06-03 02:00:00
region_1232,805.0,2016-06-03 02:00:00
region_1233,729.0,2016-06-03 02:00:00
region_1229,588.0,2016-06-03 02:00:00
region_1390,26.0,2016-06-03 03:00:00
region_1389,27.0,2016-06-03 03:00:00
region_1388,26.0,2016-06-03 03:00:00
region_1387,35.0,2016-06-03 03:00:00
region_1386,72.0,2016-06-03 03:00:00
region_1385,427.0,2016-06-03 03:00:00
region_1384,616.0,2016-06-03 03:00:00
region_1383,555.0,2016-06-03 03:00:00
region_1382,36.0,2016-06-03 03:00:00
region_1380,4.0,2016-06-03 03:00:00
region_1331,119.0,2016-06-03 03:00:00
region_1377,5.0,2016-06-03 03:00:00
region_1376,3.0,2016-06-03 03:00:00
region_1339,17.0,2016-06-03 03:00:00
region_1338,71.0,2016-06-03 03:00:00
region_1337,119.0,2016-06-03 03:00:00
region_1336,130.0,2016-06-03 03:00:00
region_1335,166.0,2016-06-03 03:00:00
region_1334,721.0,2016-06-03 03:00:00
region_1333,905.0,2016-06-03 03:00:00
region_1332,599.0,2016-06-03 03:00:00
region_1426,0.0,2016-06-03 03:00:00
region_1378,7.0,2016-06-03 03:00:00
region_1431,20.0,2016-06-03 03:00:00
region_1532,1.0,2016-06-03 03:00:00
region_1435,10.0,2016-06-03 03:00:00
region_1327,7.0,2016-06-03 03:00:00
region_2168,45.0,2016-06-03 03:00:00
region_2119,8.0,2016-06-03 03:00:00
region_2118,73.0,2016-06-03 03:00:00
region_2069,5.0,2016-06-03 03:00:00
region_2068,47.0,2016-06-03 03:00:00
region_1783,197.0,2016-06-03 03:00:00
region_1734,248.0,2016-06-03 03:00:00
region_1733,3.0,2016-06-03 03:00:00
region_1684,13.0,2016-06-03 03:00:00
region_1630,4.0,2016-06-03 03:00:00
region_1580,8.0,2016-06-03 03:00:00
region_1533,4.0,2016-06-03 03:00:00
region_1530,21.0,2016-06-03 03:00:00
region_1483,19.0,2016-06-03 03:00:00
region_1482,11.0,2016-06-03 03:00:00
region_1480,14.0,2016-06-03 03:00:00
region_1442,14.0,2016-06-03 03:00:00
region_1441,12.0,2016-06-03 03:00:00
region_1439,6.0,2016-06-03 03:00:00
region_1438,14.0,2016-06-03 03:00:00
region_1437,51.0,2016-06-03 03:00:00
region_1436,45.0,2016-06-03 03:00:00
region_1434,20.0,2016-06-03 03:00:00
region_1326,8.0,2016-06-03 03:00:00
region_1287,131.0,2016-06-03 03:00:00
region_1286,330.0,2016-06-03 03:00:00
region_1183,169.0,2016-06-03 03:00:00
region_1182,483.0,2016-06-03 03:00:00
region_1181,968.0,2016-06-03 03:00:00
region_1180,718.0,2016-06-03 03:00:00
region_1179,656.0,2016-06-03 03:00:00
region_1178,371.0,2016-06-03 03:00:00
region_1177,147.0,2016-06-03 03:00:00
region_1176,33.0,2016-06-03 03:00:00
region_1175,13.0,2016-06-03 03:00:00
region_1174,35.0,2016-06-03 03:00:00
region_1184,21.0,2016-06-03 03:00:00
region_1173,32.0,2016-06-03 03:00:00
region_1132,70.0,2016-06-03 03:00:00
region_1131,226.0,2016-06-03 03:00:00
region_1130,371.0,2016-06-03 03:00:00
region_1129,446.0,2016-06-03 03:00:00
region_1128,328.0,2016-06-03 03:00:00
region_1127,344.0,2016-06-03 03:00:00
region_1126,217.0,2016-06-03 03:00:00
region_1125,81.0,2016-06-03 03:00:00
region_1077,173.0,2016-06-03 03:00:00
region_1076,218.0,2016-06-03 03:00:00
region_1172,12.0,2016-06-03 03:00:00
region_1221,4.0,2016-06-03 03:00:00
region_1075,69.0,2016-06-03 03:00:00
region_1223,13.0,2016-06-03 03:00:00
region_1285,309.0,2016-06-03 03:00:00
region_1284,149.0,2016-06-03 03:00:00
region_1283,310.0,2016-06-03 03:00:00
region_1282,843.0,2016-06-03 03:00:00
region_1281,943.0,2016-06-03 03:00:00
region_1280,325.0,2016-06-03 03:00:00
region_1222,2.0,2016-06-03 03:00:00
region_1278,10.0,2016-06-03 03:00:00
region_1274,6.0,2016-06-03 03:00:00
region_1273,8.0,2016-06-03 03:00:00
region_1272,8.0,2016-06-03 03:00:00
region_1279,33.0,2016-06-03 03:00:00
region_1234,485.0,2016-06-03 03:00:00
region_1233,645.0,2016-06-03 03:00:00
region_1232,744.0,2016-06-03 03:00:00
region_1231,867.0,2016-06-03 03:00:00
region_1230,879.0,2016-06-03 03:00:00
region_1229,439.0,2016-06-03 03:00:00
region_1228,200.0,2016-06-03 03:00:00
region_1227,102.0,2016-06-03 03:00:00
region_1225,7.0,2016-06-03 03:00:00
region_1224,34.0,2016-06-03 03:00:00
region_1235,180.0,2016-06-03 03:00:00
region_1382,47.0,2016-06-03 04:00:00
region_1383,438.0,2016-06-03 04:00:00
region_1384,593.0,2016-06-03 04:00:00
region_1385,370.0,2016-06-03 04:00:00
region_1390,13.0,2016-06-03 04:00:00
region_1387,27.0,2016-06-03 04:00:00
region_1388,17.0,2016-06-03 04:00:00
region_1389,11.0,2016-06-03 04:00:00
region_1386,40.0,2016-06-03 04:00:00
region_1380,2.0,2016-06-03 04:00:00
region_1331,76.0,2016-06-03 04:00:00
region_1377,0.0,2016-06-03 04:00:00
region_1376,1.0,2016-06-03 04:00:00
region_1339,7.0,2016-06-03 04:00:00
region_1338,31.0,2016-06-03 04:00:00
region_1337,75.0,2016-06-03 04:00:00
region_1336,95.0,2016-06-03 04:00:00
region_1335,179.0,2016-06-03 04:00:00
region_1334,629.0,2016-06-03 04:00:00
region_1333,699.0,2016-06-03 04:00:00
region_1332,418.0,2016-06-03 04:00:00
region_1426,2.0,2016-06-03 04:00:00
region_1378,1.0,2016-06-03 04:00:00
region_1431,19.0,2016-06-03 04:00:00
region_1530,8.0,2016-06-03 04:00:00
region_1435,3.0,2016-06-03 04:00:00
region_1327,10.0,2016-06-03 04:00:00
region_2119,35.0,2016-06-03 04:00:00
region_2118,83.0,2016-06-03 04:00:00
region_2069,13.0,2016-06-03 04:00:00
region_2068,61.0,2016-06-03 04:00:00
region_1783,190.0,2016-06-03 04:00:00
region_1734,325.0,2016-06-03 04:00:00
region_1733,2.0,2016-06-03 04:00:00
region_1684,21.0,2016-06-03 04:00:00
region_1630,4.0,2016-06-03 04:00:00
region_1434,20.0,2016-06-03 04:00:00
region_1580,9.0,2016-06-03 04:00:00
region_1532,2.0,2016-06-03 04:00:00
region_1483,16.0,2016-06-03 04:00:00
region_1482,4.0,2016-06-03 04:00:00
region_1480,8.0,2016-06-03 04:00:00
region_1442,9.0,2016-06-03 04:00:00
region_1441,6.0,2016-06-03 04:00:00
region_1439,2.0,2016-06-03 04:00:00
region_1438,6.0,2016-06-03 04:00:00
region_1437,22.0,2016-06-03 04:00:00
region_1436,20.0,2016-06-03 04:00:00
region_1533,11.0,2016-06-03 04:00:00
region_1326,5.0,2016-06-03 04:00:00
region_2168,32.0,2016-06-03 04:00:00
region_1286,301.0,2016-06-03 04:00:00
region_1182,460.0,2016-06-03 04:00:00
region_1181,856.0,2016-06-03 04:00:00
region_1180,634.0,2016-06-03 04:00:00
region_1179,533.0,2016-06-03 04:00:00
region_1178,279.0,2016-06-03 04:00:00
region_1177,137.0,2016-06-03 04:00:00
region_1176,16.0,2016-06-03 04:00:00
region_1175,3.0,2016-06-03 04:00:00
region_1174,23.0,2016-06-03 04:00:00
region_1173,10.0,2016-06-03 04:00:00
region_1183,106.0,2016-06-03 04:00:00
region_1172,6.0,2016-06-03 04:00:00
region_1131,133.0,2016-06-03 04:00:00
region_1130,304.0,2016-06-03 04:00:00
region_1129,353.0,2016-06-03 04:00:00
region_1128,288.0,2016-06-03 04:00:00
region_1127,275.0,2016-06-03 04:00:00
region_1126,184.0,2016-06-03 04:00:00
region_1125,76.0,2016-06-03 04:00:00
region_1077,101.0,2016-06-03 04:00:00
region_1076,161.0,2016-06-03 04:00:00
region_1075,62.0,2016-06-03 04:00:00
region_1132,54.0,2016-06-03 04:00:00
region_1184,29.0,2016-06-03 04:00:00
region_1287,99.0,2016-06-03 04:00:00
region_1222,1.0,2016-06-03 04:00:00
region_1285,347.0,2016-06-03 04:00:00
region_1284,105.0,2016-06-03 04:00:00
region_1283,266.0,2016-06-03 04:00:00
region_1282,1002.0,2016-06-03 04:00:00
region_1281,747.0,2016-06-03 04:00:00
region_1280,228.0,2016-06-03 04:00:00
region_1221,2.0,2016-06-03 04:00:00
region_1278,13.0,2016-06-03 04:00:00
region_1274,4.0,2016-06-03 04:00:00
region_1273,7.0,2016-06-03 04:00:00
region_1272,4.0,2016-06-03 04:00:00
region_1279,54.0,2016-06-03 04:00:00
region_1234,471.0,2016-06-03 04:00:00
region_1235,226.0,2016-06-03 04:00:00
region_1224,24.0,2016-06-03 04:00:00
region_1225,1.0,2016-06-03 04:00:00
region_1227,96.0,2016-06-03 04:00:00
region_1228,251.0,2016-06-03 04:00:00
region_1223,9.0,2016-06-03 04:00:00
region_1230,700.0,2016-06-03 04:00:00
region_1231,796.0,2016-06-03 04:00:00
region_1232,815.0,2016-06-03 04:00:00
region_1233,574.0,2016-06-03 04:00:00
region_1229,479.0,2016-06-03 04:00:00
region_1390,13.0,2016-06-03 05:00:00
region_1389,11.0,2016-06-03 05:00:00
region_1388,19.0,2016-06-03 05:00:00
region_1387,26.0,2016-06-03 05:00:00
region_1386,48.0,2016-06-03 05:00:00
region_1385,363.0,2016-06-03 05:00:00
region_1384,559.0,2016-06-03 05:00:00
region_1383,354.0,2016-06-03 05:00:00
region_1382,48.0,2016-06-03 05:00:00
region_1380,2.0,2016-06-03 05:00:00
region_1331,56.0,2016-06-03 05:00:00
region_1377,6.0,2016-06-03 05:00:00
region_1376,5.0,2016-06-03 05:00:00
region_1339,6.0,2016-06-03 05:00:00
region_1338,50.0,2016-06-03 05:00:00
region_1337,88.0,2016-06-03 05:00:00
region_1336,87.0,2016-06-03 05:00:00
region_1335,199.0,2016-06-03 05:00:00
region_1334,663.0,2016-06-03 05:00:00
region_1333,659.0,2016-06-03 05:00:00
region_1332,454.0,2016-06-03 05:00:00
region_1426,1.0,2016-06-03 05:00:00
region_1378,2.0,2016-06-03 05:00:00
region_1431,13.0,2016-06-03 05:00:00
region_1530,12.0,2016-06-03 05:00:00
region_1435,10.0,2016-06-03 05:00:00
region_1327,8.0,2016-06-03 05:00:00
region_2119,22.0,2016-06-03 05:00:00
region_2118,124.0,2016-06-03 05:00:00
region_2069,3.0,2016-06-03 05:00:00
region_2068,91.0,2016-06-03 05:00:00
region_1783,241.0,2016-06-03 05:00:00
region_1734,219.0,2016-06-03 05:00:00
region_1733,10.0,2016-06-03 05:00:00
region_1684,11.0,2016-06-03 05:00:00
region_1630,0.0,2016-06-03 05:00:00
region_1434,14.0,2016-06-03 05:00:00
region_1580,2.0,2016-06-03 05:00:00
region_1532,2.0,2016-06-03 05:00:00
region_1483,8.0,2016-06-03 05:00:00
region_1482,3.0,2016-06-03 05:00:00
region_1480,5.0,2016-06-03 05:00:00
region_1442,7.0,2016-06-03 05:00:00
region_1441,1.0,2016-06-03 05:00:00
region_1439,5.0,2016-06-03 05:00:00
region_1438,6.0,2016-06-03 05:00:00
region_1437,31.0,2016-06-03 05:00:00
region_1436,34.0,2016-06-03 05:00:00
region_1533,6.0,2016-06-03 05:00:00
region_1326,6.0,2016-06-03 05:00:00
region_2168,46.0,2016-06-03 05:00:00
region_1286,324.0,2016-06-03 05:00:00
region_1182,363.0,2016-06-03 05:00:00
region_1181,837.0,2016-06-03 05:00:00
region_1180,576.0,2016-06-03 05:00:00
region_1179,534.0,2016-06-03 05:00:00
region_1178,304.0,2016-06-03 05:00:00
region_1177,126.0,2016-06-03 05:00:00
region_1176,14.0,2016-06-03 05:00:00
region_1175,7.0,2016-06-03 05:00:00
region_1174,14.0,2016-06-03 05:00:00
region_1173,17.0,2016-06-03 05:00:00
region_1183,102.0,2016-06-03 05:00:00
region_1172,3.0,2016-06-03 05:00:00
region_1131,142.0,2016-06-03 05:00:00
region_1130,305.0,2016-06-03 05:00:00
region_1129,267.0,2016-06-03 05:00:00
region_1128,301.0,2016-06-03 05:00:00
region_1127,320.0,2016-06-03 05:00:00
region_1126,174.0,2016-06-03 05:00:00
region_1125,56.0,2016-06-03 05:00:00
region_1077,124.0,2016-06-03 05:00:00
region_1076,174.0,2016-06-03 05:00:00
region_1075,87.0,2016-06-03 05:00:00
region_1132,75.0,2016-06-03 05:00:00
region_1184,28.0,2016-06-03 05:00:00
region_1287,101.0,2016-06-03 05:00:00
region_1222,2.0,2016-06-03 05:00:00
region_1285,335.0,2016-06-03 05:00:00
region_1284,120.0,2016-06-03 05:00:00
region_1283,262.0,2016-06-03 05:00:00
region_1282,1261.0,2016-06-03 05:00:00
region_1281,722.0,2016-06-03 05:00:00
region_1280,224.0,2016-06-03 05:00:00
region_1221,1.0,2016-06-03 05:00:00
region_1278,22.0,2016-06-03 05:00:00
region_1274,5.0,2016-06-03 05:00:00
region_1273,2.0,2016-06-03 05:00:00
region_1272,1.0,2016-06-03 05:00:00
region_1279,53.0,2016-06-03 05:00:00
region_1234,454.0,2016-06-03 05:00:00
region_1235,220.0,2016-06-03 05:00:00
region_1224,10.0,2016-06-03 05:00:00
region_1225,2.0,2016-06-03 05:00:00
region_1227,87.0,2016-06-03 05:00:00
region_1228,206.0,2016-06-03 05:00:00
region_1223,5.0,2016-06-03 05:00:00
region_1230,680.0,2016-06-03 05:00:00
region_1231,838.0,2016-06-03 05:00:00
region_1232,746.0,2016-06-03 05:00:00
region_1233,590.0,2016-06-03 05:00:00
region_1229,400.0,2016-06-03 05:00:00
region_1389,9.0,2016-06-03 06:00:00
region_1388,21.0,2016-06-03 06:00:00
region_1387,26.0,2016-06-03 06:00:00
region_1386,51.0,2016-06-03 06:00:00
region_1385,350.0,2016-06-03 06:00:00
region_1384,525.0,2016-06-03 06:00:00
region_1383,353.0,2016-06-03 06:00:00
region_1382,41.0,2016-06-03 06:00:00
region_1380,9.0,2016-06-03 06:00:00
region_1378,1.0,2016-06-03 06:00:00
region_1327,3.0,2016-06-03 06:00:00
region_1376,4.0,2016-06-03 06:00:00
region_1339,13.0,2016-06-03 06:00:00
region_1338,84.0,2016-06-03 06:00:00
region_1337,92.0,2016-06-03 06:00:00
region_1336,84.0,2016-06-03 06:00:00
region_1335,205.0,2016-06-03 06:00:00
region_1334,754.0,2016-06-03 06:00:00
region_1333,773.0,2016-06-03 06:00:00
region_1332,404.0,2016-06-03 06:00:00
region_1331,71.0,2016-06-03 06:00:00
region_1390,17.0,2016-06-03 06:00:00
region_1377,1.0,2016-06-03 06:00:00
region_1426,3.0,2016-06-03 06:00:00
region_1530,8.0,2016-06-03 06:00:00
region_1434,5.0,2016-06-03 06:00:00
region_1326,4.0,2016-06-03 06:00:00
region_2119,17.0,2016-06-03 06:00:00
region_2118,100.0,2016-06-03 06:00:00
region_2069,8.0,2016-06-03 06:00:00
region_2068,95.0,2016-06-03 06:00:00
region_1783,246.0,2016-06-03 06:00:00
region_1734,265.0,2016-06-03 06:00:00
region_1733,4.0,2016-06-03 06:00:00
region_1684,19.0,2016-06-03 06:00:00
region_1630,0.0,2016-06-03 06:00:00
region_1580,3.0,2016-06-03 06:00:00
region_1533,7.0,2016-06-03 06:00:00
region_1532,2.0,2016-06-03 06:00:00
region_1483,16.0,2016-06-03 06:00:00
region_1482,5.0,2016-06-03 06:00:00
region_1480,9.0,2016-06-03 06:00:00
region_1442,11.0,2016-06-03 06:00:00
region_1441,4.0,2016-06-03 06:00:00
region_1439,3.0,2016-06-03 06:00:00
region_1438,14.0,2016-06-03 06:00:00
region_1437,31.0,2016-06-03 06:00:00
region_1436,28.0,2016-06-03 06:00:00
region_1435,7.0,2016-06-03 06:00:00
region_1431,18.0,2016-06-03 06:00:00
region_2168,28.0,2016-06-03 06:00:00
region_1287,117.0,2016-06-03 06:00:00
region_1285,372.0,2016-06-03 06:00:00
region_1182,360.0,2016-06-03 06:00:00
region_1181,791.0,2016-06-03 06:00:00
region_1180,622.0,2016-06-03 06:00:00
region_1179,517.0,2016-06-03 06:00:00
region_1178,342.0,2016-06-03 06:00:00
region_1177,153.0,2016-06-03 06:00:00
region_1176,12.0,2016-06-03 06:00:00
region_1175,7.0,2016-06-03 06:00:00
region_1174,24.0,2016-06-03 06:00:00
region_1172,0.0,2016-06-03 06:00:00
region_1183,108.0,2016-06-03 06:00:00
region_1132,84.0,2016-06-03 06:00:00
region_1130,277.0,2016-06-03 06:00:00
region_1129,247.0,2016-06-03 06:00:00
region_1128,295.0,2016-06-03 06:00:00
region_1127,310.0,2016-06-03 06:00:00
region_1126,209.0,2016-06-03 06:00:00
region_1125,81.0,2016-06-03 06:00:00
region_1077,114.0,2016-06-03 06:00:00
region_1076,198.0,2016-06-03 06:00:00
region_1075,99.0,2016-06-03 06:00:00
region_1286,306.0,2016-06-03 06:00:00
region_1131,146.0,2016-06-03 06:00:00
region_1184,20.0,2016-06-03 06:00:00
region_1173,5.0,2016-06-03 06:00:00
region_1222,3.0,2016-06-03 06:00:00
region_1221,0.0,2016-06-03 06:00:00
region_1283,331.0,2016-06-03 06:00:00
region_1282,1262.0,2016-06-03 06:00:00
region_1281,830.0,2016-06-03 06:00:00
region_1280,210.0,2016-06-03 06:00:00
region_1279,55.0,2016-06-03 06:00:00
region_1278,9.0,2016-06-03 06:00:00
region_1274,5.0,2016-06-03 06:00:00
region_1273,2.0,2016-06-03 06:00:00
region_1272,1.0,2016-06-03 06:00:00
region_1235,224.0,2016-06-03 06:00:00
region_1284,145.0,2016-06-03 06:00:00
region_1233,628.0,2016-06-03 06:00:00
region_1234,489.0,2016-06-03 06:00:00
region_1224,20.0,2016-06-03 06:00:00
region_1225,5.0,2016-06-03 06:00:00
region_1227,86.0,2016-06-03 06:00:00
region_1228,204.0,2016-06-03 06:00:00
region_1223,11.0,2016-06-03 06:00:00
region_1230,714.0,2016-06-03 06:00:00
region_1231,868.0,2016-06-03 06:00:00
region_1232,818.0,2016-06-03 06:00:00
region_1229,467.0,2016-06-03 06:00:00
region_1380,8.0,2016-06-03 07:00:00
region_1389,49.0,2016-06-03 07:00:00
region_1388,31.0,2016-06-03 07:00:00
region_1387,43.0,2016-06-03 07:00:00
region_1386,54.0,2016-06-03 07:00:00
region_1385,311.0,2016-06-03 07:00:00
region_1384,515.0,2016-06-03 07:00:00
region_1390,40.0,2016-06-03 07:00:00
region_1383,351.0,2016-06-03 07:00:00
region_1382,39.0,2016-06-03 07:00:00
region_1378,2.0,2016-06-03 07:00:00
region_1337,81.0,2016-06-03 07:00:00
region_1376,0.0,2016-06-03 07:00:00
region_1339,27.0,2016-06-03 07:00:00
region_1338,83.0,2016-06-03 07:00:00
region_1336,85.0,2016-06-03 07:00:00
region_1335,169.0,2016-06-03 07:00:00
region_1334,764.0,2016-06-03 07:00:00
region_1333,681.0,2016-06-03 07:00:00
region_1332,427.0,2016-06-03 07:00:00
region_1331,55.0,2016-06-03 07:00:00
region_1426,1.0,2016-06-03 07:00:00
region_2168,88.0,2016-06-03 07:00:00
region_1431,16.0,2016-06-03 07:00:00
region_1327,5.0,2016-06-03 07:00:00
region_1435,19.0,2016-06-03 07:00:00
region_2119,70.0,2016-06-03 07:00:00
region_2118,154.0,2016-06-03 07:00:00
region_2069,11.0,2016-06-03 07:00:00
region_2068,151.0,2016-06-03 07:00:00
region_1783,241.0,2016-06-03 07:00:00
region_1734,270.0,2016-06-03 07:00:00
region_1733,6.0,2016-06-03 07:00:00
region_1684,14.0,2016-06-03 07:00:00
region_1630,2.0,2016-06-03 07:00:00
region_1580,7.0,2016-06-03 07:00:00
region_1434,9.0,2016-06-03 07:00:00
region_1533,12.0,2016-06-03 07:00:00
region_1530,9.0,2016-06-03 07:00:00
region_1483,13.0,2016-06-03 07:00:00
region_1482,8.0,2016-06-03 07:00:00
region_1480,7.0,2016-06-03 07:00:00
region_1442,24.0,2016-06-03 07:00:00
region_1441,11.0,2016-06-03 07:00:00
